out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
영국항공,14:00,17:20,"직항, 08시간 20분",영국항공,18:50,06:45,"직항, 06시간 55분",성인/모든 결제수단,"1,202,500"
루프트한자,08:00,11:25,"직항, 08시간 25분",루프트한자,21:00,09:10,"직항, 07시간 10분",성인/모든 결제수단,"1,203,500"
루프트한자,08:00,11:25,"직항, 08시간 25분",루프트한자,20:10,08:25,"직항, 07시간 15분",성인/모든 결제수단,"1,203,500"
에어프랑스,08:50,14:47,"경유 1, 10시간 57분",에어프랑스,19:30,10:30,"경유 1, 10시간 00분",성인/모든 결제수단,"1,203,700"
델타항공,20:10,23:10,"직항, 08시간 00분",버진애틀랜틱항공,19:30,10:30,"경유 1, 10시간 00분",성인/모든 결제수단,"1,204,400"
루프트한자,08:00,11:25,"직항, 08시간 25분",루프트한자,22:00,10:15,"직항, 07시간 15분",성인/모든 결제수단,"1,207,000"
루프트한자,18:00,21:35,"직항, 08시간 35분",루프트한자,18:00,06:20,"직항, 07시간 20분",성인/모든 결제수단,"1,207,000"
영국항공,15:35,18:15,"직항, 07시간 40분",영국항공,18:50,06:45,"직항, 06시간 55분",성인/모든 결제수단,"1,207,900"
영국항공,10:45,14:00,"직항, 08시간 15분",영국항공,21:45,09:25,"직항, 06시간 40분",성인/모든 결제수단,"1,207,900"
영국항공,18:00,21:15,"직항, 08시간 15분",영국항공,19:25,07:10,"직항, 06시간 45분",성인/모든 결제수단,"1,213,300"
영국항공,16:35,19:45,"직항, 08시간 10분",영국항공,21:45,09:25,"직항, 06시간 40분",성인/모든 결제수단,"1,213,300"
유나이티드항공,08:00,11:25,"직항, 08시간 25분",유나이티드항공,13:15,05:55,"경유 1, 11시간 40분",성인/모든 결제수단,"1,213,800"
핀에어,15:35,18:15,"직항, 07시간 40분",핀에어,08:05,19:50,"직항, 06시간 45분",성인/모든 결제수단,"1,216,700"
핀에어,19:50,23:00,"직항, 08시간 10분",핀에어,22:25,10:25,"직항, 07시간 00분",성인/모든 결제수단,"1,216,700"
영국항공,14:00,17:20,"직항, 08시간 20분",영국항공,19:25,07:10,"직항, 06시간 45분",성인/모든 결제수단,"1,216,900"
영국항공,14:00,17:20,"직항, 08시간 20분",영국항공,20:05,08:00,"직항, 06시간 55분",성인/모든 결제수단,"1,216,900"
영국항공,15:35,18:15,"직항, 07시간 40분",영국항공,22:25,10:25,"직항, 07시간 00분",성인/모든 결제수단,"1,217,200"
영국항공,18:00,21:15,"직항, 08시간 15분",영국항공,20:30,08:35,"직항, 07시간 05분",성인/모든 결제수단,"1,217,200"
아메리칸항공,19:50,23:00,"직항, 08시간 10분",핀에어,18:50,06:45,"직항, 06시간 55분",성인/모든 결제수단,"1,218,600"
