out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,08:55,10:25,"직항, 01시간 30분",에어프랑스,11:15,12:50,"직항, 01시간 35분",성인/모든 결제수단,"369,981"
이지제트,07:00,08:35,"직항, 01시간 35분",이지제트,21:45,23:25,"직항, 01시간 40분",성인/모든 결제수단,"370,632"
에어프랑스,08:05,09:30,"직항, 01시간 25분",에어프랑스,20:45,22:15,"직항, 01시간 30분",성인/모든 결제수단,"370,737"
오스트리아항공,15:55,20:45,"경유 1, 04시간 50분",루프트한자,14:20,18:35,"경유 1, 04시간 15분",성인/모든 결제수단,"371,662"
에어프랑스,07:00,08:30,"직항, 01시간 30분",에어프랑스,08:10,09:45,"직항, 01시간 35분",성인/모든 결제수단,"373,762"
에어프랑스,07:00,08:30,"직항, 01시간 30분",에어프랑스,18:25,20:00,"직항, 01시간 35분",성인/모든 결제수단,"373,762"
에어프랑스,08:35,10:00,"직항, 01시간 25분",에어프랑스,12:45,14:15,"직항, 01시간 30분",성인/모든 결제수단,"375,018"
에어프랑스,14:35,16:00,"직항, 01시간 25분",에어프랑스,12:45,14:15,"직항, 01시간 30분",성인/모든 결제수단,"375,018"
에어프랑스,12:10,13:45,"직항, 01시간 35분",에어프랑스,06:00,07:35,"직항, 01시간 35분",성인/모든 결제수단,"375,305"
에어프랑스,08:55,10:25,"직항, 01시간 30분",에어프랑스,06:00,07:35,"직항, 01시간 35분",성인/모든 결제수단,"375,843"
에어프랑스,08:35,10:00,"직항, 01시간 25분",에어프랑스,14:45,16:15,"직항, 01시간 30분",성인/모든 결제수단,"376,445"
에어프랑스,14:35,16:00,"직항, 01시간 25분",에어프랑스,14:45,16:15,"직항, 01시간 30분",성인/모든 결제수단,"376,445"
에어프랑스,08:35,10:00,"직항, 01시간 25분",에어프랑스,16:45,18:15,"직항, 01시간 30분",성인/모든 결제수단,"377,872"
에어프랑스,14:35,16:00,"직항, 01시간 25분",에어프랑스,16:45,18:15,"직항, 01시간 30분",성인/모든 결제수단,"377,872"
에어프랑스,08:35,10:00,"직항, 01시간 25분",에어프랑스,20:45,22:15,"직항, 01시간 30분",성인/모든 결제수단,"379,299"
에어프랑스,14:35,16:00,"직항, 01시간 25분",에어프랑스,20:45,22:15,"직항, 01시간 30분",성인/모든 결제수단,"379,299"
에어프랑스,15:35,17:00,"직항, 01시간 25분",에어프랑스,12:45,14:15,"직항, 01시간 30분",성인/모든 결제수단,"381,085"
에어프랑스,16:35,18:00,"직항, 01시간 25분",에어프랑스,19:15,20:45,"직항, 01시간 30분",성인/모든 결제수단,"381,085"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",스위스항공,19:10,22:55,"경유 1, 03시간 45분",성인/모든 결제수단,"382,174"
에어프랑스,15:35,17:00,"직항, 01시간 25분",에어프랑스,14:45,16:15,"직항, 01시간 30분",성인/모든 결제수단,"384,078"
에어프랑스,13:05,14:30,"직항, 01시간 25분",에어프랑스,14:45,16:15,"직항, 01시간 30분",성인/모든 결제수단,"384,078"
에어프랑스,15:35,17:00,"직항, 01시간 25분",에어프랑스,16:45,18:15,"직항, 01시간 30분",성인/모든 결제수단,"385,621"
에어프랑스,13:05,14:30,"직항, 01시간 25분",에어프랑스,16:45,18:15,"직항, 01시간 30분",성인/모든 결제수단,"385,621"
에어프랑스,10:15,11:45,"직항, 01시간 30분",에어프랑스,12:30,14:05,"직항, 01시간 35분",성인/모든 결제수단,"386,335"
에어프랑스,18:30,20:05,"직항, 01시간 35분",에어프랑스,18:25,20:00,"직항, 01시간 35분",성인/모든 결제수단,"386,335"
에어프랑스,15:35,17:00,"직항, 01시간 25분",에어프랑스,20:45,22:15,"직항, 01시간 30분",성인/모든 결제수단,"387,150"
에어프랑스,13:05,14:30,"직항, 01시간 25분",에어프랑스,20:45,22:15,"직항, 01시간 30분",성인/모든 결제수단,"387,150"
에어프랑스,16:35,18:00,"직항, 01시간 25분",에어프랑스,17:45,19:15,"직항, 01시간 30분",성인/모든 결제수단,"387,861"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",루프트한자,13:30,19:45,"경유 1, 06시간 15분",성인/모든 결제수단,"388,528"
루프트한자,07:25,13:20,"경유 1, 05시간 55분",오스트리아항공,09:45,15:05,"경유 1, 05시간 20분",성인/모든 결제수단,"389,109"
에어프랑스,12:10,13:45,"직항, 01시간 35분",에어프랑스,14:35,16:10,"직항, 01시간 35분",성인/모든 결제수단,"391,968"
에어프랑스,12:10,13:45,"직항, 01시간 35분",에어프랑스,08:10,09:45,"직항, 01시간 35분",성인/모든 결제수단,"391,968"
에어프랑스,08:55,10:25,"직항, 01시간 30분",에어프랑스,08:10,09:45,"직항, 01시간 35분",성인/모든 결제수단,"392,507"
에어프랑스,10:15,11:45,"직항, 01시간 30분",에어프랑스,06:00,07:35,"직항, 01시간 35분",성인/모든 결제수단,"392,507"
이지제트,12:25,13:55,"직항, 01시간 30분",에어프랑스,17:45,19:15,"직항, 01시간 30분",성인/모든 결제수단,"393,009"
에어프랑스,12:10,13:45,"직항, 01시간 35분",에어프랑스,18:25,20:00,"직항, 01시간 35분",성인/모든 결제수단,"393,512"
에어프랑스,08:55,10:25,"직항, 01시간 30분",에어프랑스,18:25,20:00,"직항, 01시간 35분",성인/모든 결제수단,"394,050"
에어프랑스,21:05,22:30,"직항, 01시간 25분",에어프랑스,17:45,19:15,"직항, 01시간 30분",성인/모든 결제수단,"394,865"
에어프랑스,18:30,20:05,"직항, 01시간 35분",에어프랑스,20:55,22:35,"직항, 01시간 40분",성인/모든 결제수단,"395,593"
에어프랑스,07:00,08:30,"직항, 01시간 30분",에어프랑스,15:50,17:30,"직항, 01시간 40분",성인/모든 결제수단,"396,598"
이지제트,12:40,14:15,"직항, 01시간 35분",에어프랑스,11:15,12:50,"직항, 01시간 35분",성인/모든 결제수단,"398,810"
루프트한자,09:00,12:40,"경유 1, 03시간 40분",스위스항공,19:10,22:55,"경유 1, 03시간 45분",성인/모든 결제수단,"399,898"
에어프랑스,12:10,13:45,"직항, 01시간 35분",에어프랑스,20:55,22:35,"직항, 01시간 40분",성인/모든 결제수단,"401,213"
이지제트,12:25,13:55,"직항, 01시간 30분",에어프랑스,18:15,19:45,"직항, 01시간 30분",성인/모든 결제수단,"401,711"
에어프랑스,12:30,14:05,"직항, 01시간 35분",에어프랑스,11:15,12:50,"직항, 01시간 35분",성인/모든 결제수단,"401,726"
에어프랑스,08:55,10:25,"직항, 01시간 30분",에어프랑스,20:55,22:35,"직항, 01시간 40분",성인/모든 결제수단,"401,751"
에어프랑스,21:05,22:30,"직항, 01시간 25분",에어프랑스,18:15,19:45,"직항, 01시간 30분",성인/모든 결제수단,"403,080"
