out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,17:15,07:55,"경유 1, 15시간 40분",에어프랑스,06:15,08:35,"직항, 01시간 20분",성인/모든 결제수단,"391,000"
에어프랑스,12:10,07:55,"경유 1, 20시간 45분",에어프랑스,06:15,08:35,"직항, 01시간 20분",성인/모든 결제수단,"392,800"
에어프랑스,16:10,16:35,"직항, 01시간 25분",에어프랑스,11:30,13:50,"직항, 01시간 20분",성인/모든 결제수단,"393,659"
에어프랑스,16:10,16:35,"직항, 01시간 25분",에어프랑스,17:35,19:55,"직항, 01시간 20분",성인/모든 결제수단,"393,659"
에어프랑스,18:15,18:35,"직항, 01시간 20분",에어프랑스,08:55,15:45,"경유 1, 05시간 50분",성인/모든 결제수단,"393,768"
에어프랑스,16:10,16:35,"직항, 01시간 25분",에어프랑스,19:45,22:00,"직항, 01시간 15분",성인/모든 결제수단,"398,086"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",에어프랑스,11:30,13:50,"직항, 01시간 20분",성인/KB국민카드(이용실적 충족시),"401,100"
스칸디나비아항공사,11:10,16:00,"경유 1, 05시간 50분",영국항공,07:20,09:40,"직항, 01시간 20분",성인/모든 결제수단,"405,300"
에어프랑스,07:35,08:00,"직항, 01시간 25분",에어프랑스,17:35,19:55,"직항, 01시간 20분",성인/모든 결제수단,"409,500"
에어프랑스,21:35,07:55,"경유 1, 11시간 20분",KLM네덜란드항공,20:55,07:55,"경유 1, 10시간 00분",성인/KB국민카드(이용실적 충족시),"411,600"
에어프랑스,18:40,07:55,"경유 1, 14시간 15분",에어프랑스,08:55,14:15,"경유 1, 04시간 20분",성인/KB국민카드(이용실적 충족시),"414,700"
에어프랑스,07:35,08:00,"직항, 01시간 25분",에어프랑스,19:45,22:00,"직항, 01시간 15분",성인/모든 결제수단,"415,600"
에어프랑스,07:35,08:00,"직항, 01시간 25분",에어프랑스,09:00,11:20,"직항, 01시간 20분",성인/모든 결제수단,"418,426"
영국항공,19:10,19:25,"직항, 01시간 15분",영국항공,11:55,14:15,"직항, 01시간 20분",성인/모든 결제수단,"422,100"
영국항공,19:25,19:30,"직항, 01시간 05분",영국항공,19:20,21:40,"직항, 01시간 20분",성인/현대 M2/M3 Edition2(이용실적 충족시),"427,300"
에어프랑스,07:35,08:00,"직항, 01시간 25분",에어프랑스,15:20,17:40,"직항, 01시간 20분",성인/모든 결제수단,"429,500"
에어프랑스,07:35,08:00,"직항, 01시간 25분",에어프랑스,11:30,13:50,"직항, 01시간 20분",성인/모든 결제수단,"429,500"
에어프랑스,13:05,07:55,"경유 1, 19시간 50분",에어프랑스,06:15,08:35,"직항, 01시간 20분",성인/모든 결제수단,"430,000"
에어프랑스,18:15,18:35,"직항, 01시간 20분",KLM네덜란드항공,20:55,07:55,"경유 1, 10시간 00분",성인/KB국민카드(이용실적 충족시),"430,900"
에어프랑스,17:15,07:55,"경유 1, 15시간 40분",에어프랑스,09:00,11:20,"직항, 01시간 20분",성인/모든 결제수단,"432,800"
스칸디나비아항공사,11:10,16:00,"경유 1, 05시간 50분",에어프랑스,06:15,08:35,"직항, 01시간 20분",성인/모든 결제수단,"434,400"
