out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
베트남항공,09:30,17:05,"경유 1, 39시간 35분",캐세이퍼시픽항공,12:20,14:30,"경유 1, 18시간 10분",성인/모든 결제수단,"1,889,400"
베트남항공,09:30,17:05,"경유 1, 39시간 35분",에티오피아항공,21:00,20:05,"경유 2, 39시간 05분",성인/모든 결제수단,"1,891,300"
아시아나항공,20:10,18:50,"경유 1, 30시간 40분",에티오피아항공,21:00,20:05,"경유 2, 39시간 05분",성인/모든 결제수단,"1,894,200"
말레이시아항공,22:30,16:35,"경유 1, 26시간 05분",이집트항공,15:00,18:10,"경유 1, 19시간 10분",성인/모든 결제수단,"1,895,200"
타이항공,12:00,07:15,"경유 1, 27시간 15분",에어인디아,09:45,12:00,"경유 1, 18시간 15분",성인/모든 결제수단,"1,895,800"
에티하드항공,17:30,06:45,"경유 1, 21시간 15분",이집트항공,15:00,18:10,"경유 1, 19시간 10분",성인/모든 결제수단,"1,899,200"
에미레이트항공,22:30,12:55,"경유 1, 22시간 25분",에미레이트항공,14:55,17:35,"경유 1, 18시간 40분",성인/모든 결제수단,"1,899,300"
KLM네덜란드항공,11:20,19:30,"경유 1, 16시간 10분",KLM네덜란드항공,08:40,09:35,"경유 1, 16시간 55분",성인/KB국민카드(이용실적 충족시),"1,900,000"
아시아나항공,09:00,18:50,"경유 1, 17시간 50분",KLM네덜란드항공,18:35,09:35,"경유 1, 31시간 00분",성인/모든 결제수단,"1,902,000"
에티하드항공,19:25,12:45,"경유 2, 25시간 20분",에티하드항공,20:55,13:00,"경유 1, 32시간 05분",성인/모든 결제수단,"1,906,500"
아시아나항공,09:00,18:50,"경유 1, 17시간 50분",캐세이퍼시픽항공,12:20,14:30,"경유 1, 18시간 10분",성인/모든 결제수단,"1,878,000"
아시아나항공,09:00,18:50,"경유 1, 17시간 50분",에티오피아항공,21:00,20:05,"경유 2, 39시간 05분",성인/모든 결제수단,"1,904,600"
에어프랑스,09:05,21:25,"경유 1, 20시간 20분",에어프랑스,19:45,05:55,"경유 1, 26시간 10분",성인/모든 결제수단,"1,914,400"
에바항공,20:40,19:25,"경유 2, 30시간 45분",이집트항공,15:00,18:10,"경유 1, 19시간 10분",성인/모든 결제수단,"1,914,900"
베트남항공,09:30,17:05,"경유 1, 39시간 35분",캐세이퍼시픽항공,22:15,06:45,"경유 1, 24시간 30분",성인/모든 결제수단,"1,923,200"
터키항공,10:35,20:50,"경유 1, 18시간 15분",에어인디아,09:45,12:00,"경유 1, 18시간 15분",성인/모든 결제수단,"1,850,800"
일본항공,09:45,15:50,"직항, 14시간 05분",영국항공,09:10,07:00,"직항, 13시간 50분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,925,100"
스리랑카항공,11:35,20:00,"경유 1, 40시간 25분",KLM네덜란드항공,06:30,09:35,"경유 1, 19시간 05분",성인/모든 결제수단,"1,926,100"
에어프랑스,09:05,21:25,"경유 1, 20시간 20분",에어프랑스,17:35,05:55,"경유 1, 28시간 20분",성인/모든 결제수단,"1,929,800"
에티하드항공,19:25,12:45,"경유 2, 25시간 20분",에티하드항공,21:55,13:00,"경유 1, 31시간 05분",성인/모든 결제수단,"1,935,000"
스리랑카항공,11:35,20:00,"경유 1, 40시간 25분",터키항공,22:15,08:55,"경유 1, 26시간 40분",성인/모든 결제수단,"1,936,100"
톈진항공,01:30,20:00,"경유 2, 26시간 30분",중국국제항공,22:40,21:30,"경유 1, 14시간 50분",성인/모든 결제수단,"1,936,500"
일본항공,08:50,15:45,"직항, 14시간 55분",일본항공,09:10,07:00,"직항, 13시간 50분",성인/KB국민카드(이용실적 충족시),"1,938,400"
아시아나항공,09:00,18:50,"경유 1, 17시간 50분",캐세이퍼시픽항공,22:15,06:45,"경유 1, 24시간 30분",성인/모든 결제수단,"1,940,600"
터키항공,21:55,09:50,"경유 1, 19시간 55분",터키항공,17:15,19:20,"경유 1, 18시간 05분",성인/모든 결제수단,"1,942,500"
에미레이트항공,00:05,14:25,"경유 1, 22시간 20분",에미레이트항공,22:15,22:35,"경유 1, 40시간 20분",성인/모든 결제수단,"1,959,600"
에티하드항공,17:30,12:45,"경유 1, 27시간 15분",KLM네덜란드항공,18:35,09:35,"경유 1, 31시간 00분",성인/모든 결제수단,"1,972,300"
이집트항공,20:30,08:40,"경유 1, 20시간 10분",선전항공,22:05,18:00,"경유 1, 35시간 55분",성인/모든 결제수단,"1,977,900"
에미레이트항공,00:05,12:55,"경유 1, 20시간 50분",에미레이트항공,14:55,22:35,"경유 1, 23시간 40분",성인/모든 결제수단,"1,978,400"
캐세이퍼시픽항공,18:30,06:20,"경유 1, 19시간 50분",캐세이퍼시픽항공,12:20,14:30,"경유 1, 18시간 10분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,978,900"
말레이시아항공,22:30,16:35,"경유 1, 26시간 05분",KLM네덜란드항공,18:35,09:35,"경유 1, 31시간 00분",성인/모든 결제수단,"1,979,100"
일본항공,00:20,06:25,"직항, 14시간 05분",영국항공,13:00,10:55,"직항, 13시간 55분",성인/모든 결제수단,"1,979,200"
일본항공,09:45,15:50,"직항, 14시간 05분",영국항공,13:00,10:55,"직항, 13시간 55분",성인/모든 결제수단,"1,979,200"
선전항공,19:00,19:50,"경유 1, 32시간 50분",에티하드항공,21:55,13:00,"경유 1, 31시간 05분",성인/모든 결제수단,"1,979,900"
일본항공,08:50,15:45,"직항, 14시간 55분",일본항공,09:40,07:15,"직항, 13시간 35분",성인/KB국민카드(이용실적 충족시),"1,982,900"
일본항공,00:20,06:25,"직항, 14시간 05분",일본항공,09:10,07:00,"직항, 13시간 50분",성인/KB국민카드(이용실적 충족시),"1,982,900"
에티하드항공,17:30,06:45,"경유 1, 21시간 15분",KLM네덜란드항공,18:35,09:35,"경유 1, 31시간 00분",성인/모든 결제수단,"1,983,100"
선전항공,19:00,19:50,"경유 1, 32시간 50분",에티하드항공,09:30,13:00,"경유 1, 19시간 30분",성인/모든 결제수단,"1,983,300"
말레이시아항공,22:30,16:35,"경유 1, 26시간 05분",캐세이퍼시픽항공,12:20,14:30,"경유 1, 18시간 10분",성인/모든 결제수단,"1,983,900"
에티하드항공,19:25,12:45,"경유 2, 25시간 20분",에티하드항공,09:30,13:00,"경유 1, 19시간 30분",성인/모든 결제수단,"1,984,000"
말레이시아항공,22:30,16:35,"경유 1, 26시간 05분",에티오피아항공,21:00,20:05,"경유 2, 39시간 05분",성인/모든 결제수단,"1,985,800"
에티하드항공,17:30,06:45,"경유 1, 21시간 15분",캐세이퍼시픽항공,12:20,14:30,"경유 1, 18시간 10분",성인/모든 결제수단,"1,931,100"
에티하드항공,17:30,06:45,"경유 1, 21시간 15분",에티오피아항공,21:00,20:05,"경유 2, 39시간 05분",성인/모든 결제수단,"1,957,700"
싱가포르항공,11:10,05:55,"경유 1, 26시간 45분",에티하드항공,21:55,13:00,"경유 1, 31시간 05분",성인/모든 결제수단,"1,997,200"
베트남항공,16:35,17:05,"경유 1, 32시간 30분",에어프랑스,19:45,05:55,"경유 1, 26시간 10분",성인/모든 결제수단,"1,997,900"
캐세이퍼시픽항공,18:30,06:20,"경유 1, 19시간 50분",선전항공,22:05,18:00,"경유 1, 35시간 55분",성인/모든 결제수단,"1,998,000"
에바항공,20:40,19:25,"경유 2, 30시간 45분",KLM네덜란드항공,18:35,09:35,"경유 1, 31시간 00분",성인/모든 결제수단,"1,998,800"
싱가포르항공,11:10,05:55,"경유 1, 26시간 45분",에티하드항공,09:30,13:00,"경유 1, 19시간 30분",성인/모든 결제수단,"2,000,600"
싱가포르항공,11:10,05:55,"경유 1, 26시간 45분",싱가포르항공,09:25,17:30,"경유 1, 24시간 05분",성인/모든 결제수단,"2,003,400"
에티하드항공,17:30,15:15,"경유 1, 29시간 45분",터키항공,22:15,08:55,"경유 1, 26시간 40분",성인/모든 결제수단,"2,003,500"
