out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어프랑스,16:50,22:15,"경유 1, 05시간 25분",에어프랑스,06:00,10:40,"경유 1, 04시간 40분",성인/현대 M2/M3 Edition2(이용실적 충족시),"582,500"
루프트한자,18:20,23:35,"경유 1, 05시간 15분",스위스항공,06:15,14:10,"경유 1, 07시간 55분",성인/모든 결제수단,"582,700"
에어프랑스,14:35,19:15,"경유 1, 04시간 40분",에어프랑스,06:00,11:30,"경유 1, 05시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"583,600"
에어프랑스,16:50,22:15,"경유 1, 05시간 25분",에어프랑스,06:00,11:30,"경유 1, 05시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"584,000"
오스트리아항공,20:05,08:10,"경유 1, 12시간 05분",스위스항공,15:05,19:15,"경유 1, 04시간 10분",성인/모든 결제수단,"585,400"
루프트한자,15:40,21:00,"경유 1, 05시간 20분",오스트리아항공,08:55,16:50,"경유 1, 07시간 55분",성인/KB국민카드(이용실적 충족시),"587,000"
KLM네덜란드항공,14:30,16:35,"직항, 02시간 05분",에어프랑스,17:10,21:25,"경유 1, 04시간 15분",성인/KB국민카드(이용실적 충족시),"587,300"
오스트리아항공,20:05,08:10,"경유 1, 12시간 05분",오스트리아항공,08:55,16:50,"경유 1, 07시간 55분",성인/모든 결제수단,"590,000"
루프트한자,19:30,23:35,"경유 1, 04시간 05분",루프트한자,10:05,17:35,"경유 1, 07시간 30분",성인/KB국민카드(이용실적 충족시),"592,700"
루프트한자,17:05,21:00,"경유 1, 03시간 55분",스위스항공,15:05,19:15,"경유 1, 04시간 10분",성인/모든 결제수단,"593,886"
부엘링항공,07:00,14:10,"경유 1, 07시간 10분",부엘링항공,07:00,12:35,"경유 1, 05시간 35분",성인/모든 결제수단,"594,100"
부엘링항공,18:25,23:35,"경유 1, 05시간 10분",부엘링항공,07:00,12:35,"경유 1, 05시간 35분",성인/모든 결제수단,"595,700"
루프트한자,18:20,23:35,"경유 1, 05시간 15분",루프트한자,14:50,22:15,"경유 1, 07시간 25분",성인/모든 결제수단,"596,100"
KLM네덜란드항공,20:40,22:45,"직항, 02시간 05분",KLM네덜란드항공,13:20,19:15,"경유 1, 05시간 55분",성인/현대 M2/M3 Edition2(이용실적 충족시),"602,100"
부엘링항공,07:00,17:10,"경유 1, 10시간 10분",부엘링항공,07:00,12:35,"경유 1, 05시간 35분",성인/모든 결제수단,"603,400"
