out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
아시아나항공,00:35,05:10,"직항, 15시간 35분",에어캐나다,20:10,22:21,"경유 1, 16시간 11분",성인/모든 결제수단,"2,408,300"
대한항공,09:55,17:20,"경유 1, 18시간 25분",에어캐나다,20:10,09:16,"경유 1, 27시간 06분",성인/모든 결제수단,"2,417,100"
대한항공,13:30,17:50,"직항, 15시간 20분",에어캐나다,20:10,22:21,"경유 1, 16시간 11분",성인/모든 결제수단,"2,421,900"
에바항공,01:25,11:00,"경유 1, 20시간 35분",에바항공,13:50,21:05,"경유 1, 21시간 15분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,442,400"
델타항공,08:45,16:50,"경유 1, 19시간 05분",에어캐나다,20:10,09:16,"경유 1, 27시간 06분",성인/모든 결제수단,"2,448,300"
델타항공,00:50,04:45,"직항, 14시간 55분",델타항공,10:00,10:00,"직항, 14시간 00분",성인/KB국민카드(이용실적 충족시),"2,451,000"
델타항공,13:30,17:50,"직항, 15시간 20분",델타항공,19:30,19:30,"직항, 14시간 00분",성인/KB국민카드(이용실적 충족시),"2,451,000"
델타항공,20:15,04:30,"경유 1, 19시간 15분",대한항공,10:00,10:00,"직항, 14시간 00분",성인/KB국민카드(이용실적 충족시),"2,452,300"
델타항공,19:00,04:30,"경유 1, 20시간 30분",에어캐나다,20:10,22:21,"경유 1, 16시간 11분",성인/모든 결제수단,"2,455,500"
대한항공,00:50,04:45,"직항, 14시간 55분",델타항공,10:00,10:00,"직항, 14시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,455,600"
델타항공,13:30,17:50,"직항, 15시간 20분",대한항공,19:30,19:30,"직항, 14시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,455,600"
하와이안항공,10:00,19:00,"경유 1, 44시간 00분",하와이안항공,21:45,07:25,"경유 1, 23시간 40분",성인/KB국민카드(이용실적 충족시),"2,455,900"
대한항공,00:50,04:45,"직항, 14시간 55분",대한항공,10:00,10:00,"직항, 14시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,456,900"
대한항공,13:30,17:50,"직항, 15시간 20분",대한항공,19:30,19:30,"직항, 14시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,456,900"
델타항공,09:55,17:20,"경유 1, 18시간 25분",델타항공,09:35,11:46,"경유 1, 16시간 11분",성인/KB국민카드(이용실적 충족시),"2,458,600"
중화항공,01:20,11:10,"경유 1, 20시간 50분",델타항공,16:00,19:48,"경유 1, 17시간 48분",성인/모든 결제수단,"2,458,900"
"에바항공, 아시아나항공",01:25,11:00,"경유 1, 20시간 35분","에바항공, 아시아나항공",19:45,21:05,"경유 1, 39시간 20분",성인/모든 결제수단,"2,459,000"
유나이티드항공,18:00,04:20,"경유 1, 21시간 20분",에어캐나다,18:45,16:15,"경유 1, 35시간 30분",성인/모든 결제수단,"2,461,300"
델타항공,00:50,04:45,"직항, 14시간 55분",델타항공,09:35,12:09,"경유 1, 16시간 34분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,461,900"
대한항공,00:50,04:45,"직항, 14시간 55분",델타항공,09:35,12:09,"경유 1, 16시간 34분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,463,200"
아시아나항공,00:35,05:10,"직항, 15시간 35분",중화항공,12:25,19:20,"경유 1, 20시간 55분",성인/모든 결제수단,"2,463,300"
델타항공,00:50,04:45,"직항, 14시간 55분",대한항공,10:15,13:48,"경유 1, 17시간 33분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,464,500"
대한항공,00:50,04:45,"직항, 14시간 55분",대한항공,10:15,13:48,"경유 1, 17시간 33분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,465,800"
대한항공,09:55,17:20,"경유 1, 18시간 25분",대한항공,09:35,11:46,"경유 1, 16시간 11분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,467,100"
중화항공,01:20,11:10,"경유 1, 20시간 50분",에미레이트항공,23:50,13:55,"경유 1, 28시간 05분",성인/모든 결제수단,"2,474,500"
대한항공,13:30,17:50,"직항, 15시간 20분",중화항공,12:25,19:20,"경유 1, 20시간 55분",성인/모든 결제수단,"2,476,900"
중화항공,01:20,11:10,"경유 1, 20시간 50분",델타항공,10:00,10:00,"직항, 14시간 00분",성인/모든 결제수단,"2,485,200"
대한항공,17:29,14:25,"경유 1, 31시간 56분",에어캐나다,20:10,22:21,"경유 1, 16시간 11분",성인/모든 결제수단,"2,491,200"
아메리칸항공,06:30,15:15,"경유 1, 19시간 45분",아메리칸항공,18:35,07:00,"경유 2, 26시간 25분",성인/롯데카드,"2,494,500"
중화항공,01:20,11:10,"경유 1, 20시간 50분",에티오피아항공,00:30,18:55,"경유 2, 32시간 25분",성인/모든 결제수단,"2,497,600"
"유나이티드항공, 제주항공",11:45,20:00,"경유 1, 19시간 15분",에어캐나다,18:45,16:15,"경유 1, 35시간 30분",성인/모든 결제수단,"2,501,600"
캐세이퍼시픽항공,10:00,21:15,"경유 1, 22시간 15분",에어캐나다,20:10,22:21,"경유 1, 16시간 11분",성인/모든 결제수단,"2,502,500"
캐세이퍼시픽항공,01:55,14:10,"경유 1, 23시간 15분",캐세이퍼시픽항공,10:10,19:05,"경유 1, 22시간 55분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,504,800"
캐세이퍼시픽항공,10:00,21:15,"경유 1, 22시간 15분",캐세이퍼시픽항공,13:50,12:10,"경유 1, 36시간 20분",성인/모든 결제수단,"2,504,900"
중화항공,01:20,11:10,"경유 1, 20시간 50분",대한항공,19:30,19:30,"직항, 14시간 00분",성인/모든 결제수단,"2,505,700"
아시아나항공,00:35,05:10,"직항, 15시간 35분",싱가포르항공,16:35,11:15,"경유 2, 32시간 40분",성인/모든 결제수단,"2,508,100"
"에바항공, 아시아나항공",01:25,11:00,"경유 1, 20시간 35분","에바항공, 아시아나항공",11:40,21:05,"경유 1, 23시간 25분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,508,500"
캐세이퍼시픽항공,01:55,19:15,"경유 1, 28시간 20분",캐세이퍼시픽항공,13:50,12:10,"경유 1, 36시간 20분",성인/모든 결제수단,"2,509,900"
델타항공,19:00,04:30,"경유 1, 20시간 30분",중화항공,12:25,19:20,"경유 1, 20시간 55분",성인/모든 결제수단,"2,510,500"
에어프레미아,01:00,04:55,"직항, 14시간 55분",델타항공,18:30,23:33,"경유 1, 19시간 03분",성인/모든 결제수단,"2,513,300"
하와이안항공,20:03,19:00,"경유 2, 33시간 57분",하와이안항공,21:45,07:25,"경유 1, 23시간 40분",성인/하나카드,"2,517,471"
싱가포르항공,20:55,15:35,"경유 2, 29시간 40분",싱가포르항공,12:35,11:15,"경유 2, 36시간 40분",성인/모든 결제수단,"2,521,400"
대한항공,13:30,17:50,"직항, 15시간 20분",싱가포르항공,16:35,11:15,"경유 2, 32시간 40분",성인/모든 결제수단,"2,521,700"
캐세이퍼시픽항공,14:55,14:10,"경유 1, 34시간 15분",에어캐나다,20:10,22:21,"경유 1, 16시간 11분",성인/모든 결제수단,"2,524,500"
캐세이퍼시픽항공,14:55,19:15,"경유 1, 39시간 20분",캐세이퍼시픽항공,13:50,19:05,"경유 1, 43시간 15분",성인/모든 결제수단,"2,525,600"
유나이티드항공,18:00,04:20,"경유 1, 21시간 20분",에어프레미아,21:30,21:30,"직항, 14시간 00분",성인/모든 결제수단,"2,528,500"
에어프랑스,22:30,08:40,"경유 1, 21시간 10분",에어프랑스,14:00,22:45,"경유 1, 22시간 45분",성인/현대 M2/M3 Edition2(이용실적 충족시),"2,530,000"
