out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
핀에어,18:55,11:20,"경유 1, 33시간 25분",에티오피아항공,00:55,06:45,"경유 1, 36시간 50분",성인/모든 결제수단,"1,776,200"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",아시아나항공,10:45,18:05,"직항, 14시간 20분",성인/모든 결제수단,"1,776,400"
에티하드항공,10:20,11:40,"경유 1, 18시간 20분",에티하드항공,00:55,07:45,"경유 1, 37시간 50분",성인/KB국민카드(이용실적 충족시),"1,787,400"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",KLM네덜란드항공,23:05,09:25,"경유 1, 17시간 20분",성인/모든 결제수단,"1,787,500"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",KLM네덜란드항공,23:05,11:55,"경유 1, 19시간 50분",성인/모든 결제수단,"1,794,000"
중국동방항공,13:25,11:55,"경유 1, 15시간 30분",중국동방항공,18:25,19:15,"경유 1, 31시간 50분",성인/모든 결제수단,"1,815,300"
"에어프랑스, 아시아나항공",20:45,13:20,"경유 1, 33시간 35분","에어프랑스, 아시아나항공",10:45,18:05,"직항, 14시간 20분",성인/모든 결제수단,"1,816,900"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",중국동방항공,16:20,06:30,"경유 1, 21시간 10분",성인/모든 결제수단,"1,817,100"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",중국국제항공,14:40,18:40,"경유 1, 35시간 00분",성인/모든 결제수단,"1,821,700"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",타이항공,17:30,07:10,"경유 1, 20시간 40분",성인/모든 결제수단,"1,828,300"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",타이항공,10:20,07:10,"경유 1, 27시간 50분",성인/모든 결제수단,"1,831,600"
핀에어,18:55,11:20,"경유 1, 33시간 25분",중국국제항공,10:25,18:40,"경유 1, 15시간 15분",성인/모든 결제수단,"1,839,300"
LOT폴란드항공,19:25,06:20,"경유 1, 27시간 55분",중국동방항공,18:25,06:30,"경유 1, 19시간 05분",성인/모든 결제수단,"1,841,100"
터키항공,19:50,08:45,"경유 1, 29시간 55분",중국국제항공,14:40,18:40,"경유 1, 35시간 00분",성인/모든 결제수단,"1,845,800"
루프트한자,18:00,09:55,"경유 1, 32시간 55분",중국동방항공,18:25,19:15,"경유 1, 31시간 50분",성인/모든 결제수단,"1,847,700"
오스트리아항공,20:15,08:50,"경유 2, 29시간 35분",스위스항공,09:55,22:55,"경유 1, 20시간 00분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,851,000"
중국동방항공,13:25,20:45,"경유 1, 24시간 20분",중국동방항공,18:25,06:30,"경유 1, 19시간 05분",성인/모든 결제수단,"1,859,400"
터키항공,19:50,08:45,"경유 1, 29시간 55분",중국동방항공,18:25,19:15,"경유 1, 31시간 50분",성인/모든 결제수단,"1,871,800"
핀에어,18:55,11:20,"경유 1, 33시간 25분",에미레이트항공,23:55,13:30,"경유 1, 20시간 35분",성인/모든 결제수단,"1,873,700"
핀에어,18:55,11:20,"경유 1, 33시간 25분",LOT폴란드항공,11:20,09:50,"경유 1, 29시간 30분",성인/모든 결제수단,"1,884,400"
루프트한자,14:25,09:55,"경유 1, 36시간 30분",루프트한자,12:25,21:25,"경유 1, 16시간 00분",성인/모든 결제수단,"1,884,900"
