out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
에어캐나다,18:00,10:43,"경유 2, 29시간 43분",에어캐나다,20:35,17:00,"경유 2, 30시간 25분",성인/롯데 Trip to 로카 카드,"1,991,300"
중국국제항공,17:50,23:55,"경유 1, 19시간 05분",중국국제항공,01:05,11:50,"경유 1, 20시간 45분",성인/모든 결제수단,"1,991,800"
델타항공,21:05,09:00,"경유 1, 24시간 55분",델타항공,06:00,17:40,"경유 1, 21시간 40분",성인/KB국민카드(이용실적 충족시),"2,003,700"
유나이티드항공,16:50,23:15,"경유 1, 19시간 25분",유나이티드항공,06:00,16:15,"경유 1, 20시간 15분",성인/Mile1 하나카드,"2,031,500"
델타항공,21:05,09:00,"경유 1, 24시간 55분",델타항공,00:50,05:15,"직항, 14시간 25분",성인/KB국민카드(이용실적 충족시),"2,034,500"
유나이티드항공,16:50,00:58,"경유 1, 21시간 08분",유나이티드항공,06:00,16:15,"경유 1, 20시간 15분",성인/삼성카드,"2,038,500"
델타항공,21:05,09:00,"경유 1, 24시간 55분",델타항공,15:15,05:10,"경유 1, 23시간 55분",성인/삼성 iD NOMAD 카드,"2,061,000"
유나이티드항공,16:50,23:15,"경유 1, 19시간 25분",유나이티드항공,16:00,05:40,"경유 1, 23시간 40분",성인/KB국민카드,"2,064,600"
에미레이트항공,23:55,14:25,"경유 1, 27시간 30분",에미레이트항공,23:00,16:50,"경유 1, 27시간 50분",성인/삼성카드,"2,070,300"
에어캐나다,18:00,22:19,"경유 1, 17시간 19분",에어캐나다,18:00,17:00,"경유 1, 33시간 00분",성인/KB국민카드(이용실적 충족시),"2,073,300"
에어캐나다,18:00,22:19,"경유 1, 17시간 19분",에어캐나다,21:30,17:00,"경유 2, 29시간 30분",성인/KB국민카드(이용실적 충족시),"2,081,300"
에어캐나다,18:00,13:08,"경유 2, 32시간 08분",에어캐나다,21:30,17:00,"경유 2, 29시간 30분",성인/KB국민카드,"2,095,400"
델타항공,21:05,09:00,"경유 1, 24시간 55분",델타항공,13:55,05:10,"경유 1, 25시간 15분",성인/Mile1 하나카드,"2,100,500"
아시아나항공,09:50,11:05,"직항, 14시간 15분",아시아나항공,11:30,17:25,"직항, 15시간 55분",성인/삼성 iD NOMAD 카드,"2,104,800"
아시아나항공,21:00,23:00,"직항, 15시간 00분",아시아나항공,11:30,17:25,"직항, 15시간 55분",성인/삼성 iD NOMAD 카드,"2,104,800"
유나이티드항공,16:50,09:22,"경유 2, 29시간 32분",유나이티드항공,06:00,16:15,"경유 1, 20시간 15분",성인/롯데카드,"2,115,200"
에어캐나다,18:00,10:43,"경유 2, 29시간 43분",에어캐나다,20:35,17:00,"경유 2, 30시간 25분",성인/롯데 Trip to 로카 카드,"2,116,000"
델타항공,21:05,09:00,"경유 1, 24시간 55분",델타항공,08:10,16:30,"경유 1, 18시간 20분",성인/Mile1 하나카드,"2,131,300"
대한항공,17:25,16:59,"경유 1, 36시간 34분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/삼성 iD NOMAD 카드,"2,139,800"
델타항공,21:05,09:00,"경유 1, 24시간 55분",대한항공,00:50,05:15,"직항, 14시간 25분",성인/롯데카드,"2,149,000"
"아시아나항공, 유나이티드항공",18:30,01:00,"경유 2, 43시간 30분","아시아나항공, 유나이티드항공",06:00,16:15,"경유 1, 20시간 15분",성인/KB국민카드(이용실적 충족시),"2,149,500"
에어캐나다,18:00,13:08,"경유 2, 32시간 08분",에어캐나다,21:30,17:00,"경유 2, 29시간 30분",성인/KB국민카드,"2,172,700"
카타르항공,01:20,22:30,"경유 1, 34시간 10분",카타르항공,00:20,16:55,"경유 1, 26시간 35분",성인/KB국민카드(이용실적 충족시),"2,179,600"
유나이티드항공,16:50,22:04,"경유 1, 18시간 14분",유나이티드항공,06:00,16:15,"경유 1, 20시간 15분",성인/삼성카드,"2,180,200"
하와이안항공,21:25,07:25,"경유 1, 23시간 00분",하와이안항공,10:00,19:25,"경유 1, 43시간 25분",성인/KB국민카드(이용실적 충족시),"2,182,000"
"대한항공, 델타항공",17:25,12:00,"경유 1, 31시간 35분","대한항공, 델타항공",00:50,05:15,"직항, 14시간 25분",성인/삼성카드,"2,186,000"
대한항공,17:25,16:59,"경유 1, 36시간 34분",대한항공,06:59,15:15,"경유 1, 18시간 16분",성인/삼성 iD NOMAD 카드,"2,207,700"
유나이티드항공,16:50,22:04,"경유 1, 18시간 14분",유나이티드항공,16:00,05:40,"경유 1, 23시간 40분",성인/KB국민카드,"2,208,600"
대한항공,17:25,17:36,"경유 1, 37시간 11분",델타항공,06:05,15:30,"경유 1, 19시간 25분",성인/NH채움카드,"2,209,200"
에어캐나다,18:00,22:19,"경유 1, 17시간 19분",에어캐나다,21:30,17:00,"경유 2, 29시간 30분",성인/KB국민카드(이용실적 충족시),"2,213,700"
대한항공,17:25,17:36,"경유 1, 37시간 11분",대한항공,06:00,17:35,"경유 1, 21시간 35분",성인/NH채움카드,"2,217,300"
에어캐나다,18:00,21:30,"경유 1, 16시간 30분",에어캐나다,10:10,18:25,"경유 1, 18시간 15분",성인/롯데 Trip to 로카 카드,"2,218,900"
