out_항공,out_출발시간,out_도착시간,out_소요시간,in_항공,in_출발시간,in_도착시간,in_소요시간,카드사,가격
"KLM네덜란드항공, 에어프랑스",19:20,08:40,"경유 2, 30시간 20분","KLM네덜란드항공, 에어프랑스",10:50,13:35,"경유 2, 33시간 45분",성인/모든 결제수단,"1,380,200"
중국동방항공,14:30,13:15,"경유 2, 39시간 45분",중국동방항공,08:30,06:05,"경유 2, 28시간 35분",성인/모든 결제수단,"1,380,400"
에어프랑스,19:55,08:40,"경유 1, 29시간 45분",에어프랑스,10:50,17:50,"경유 1, 38시간 00분",성인/모든 결제수단,"1,381,300"
에어프랑스,12:05,08:40,"경유 1, 37시간 35분",KLM네덜란드항공,23:05,09:35,"경유 1, 17시간 30분",성인/모든 결제수단,"1,383,000"
KLM네덜란드항공,19:20,16:25,"경유 1, 14시간 05분",에어프랑스,10:50,19:15,"경유 1, 39시간 25분",성인/모든 결제수단,"1,384,200"
"KLM네덜란드항공, 에어프랑스",14:15,16:25,"경유 1, 19시간 10분","KLM네덜란드항공, 에어프랑스",10:50,13:35,"경유 2, 33시간 45분",성인/모든 결제수단,"1,384,300"
에어프랑스,15:00,08:40,"경유 1, 34시간 40분",KLM네덜란드항공,23:05,21:45,"경유 1, 29시간 40분",성인/모든 결제수단,"1,384,400"
중국국제항공,13:55,11:35,"경유 1, 14시간 40분",중국국제항공,13:05,19:00,"경유 1, 36시간 55분",성인/모든 결제수단,"1,386,000"
에어프랑스,12:05,08:40,"경유 1, 37시간 35분",KLM네덜란드항공,23:05,21:45,"경유 1, 29시간 40분",성인/모든 결제수단,"1,387,500"
KLM네덜란드항공,11:45,16:25,"경유 1, 21시간 40분",KLM네덜란드항공,23:05,09:35,"경유 1, 17시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,388,700"
KLM네덜란드항공,19:20,16:40,"경유 1, 14시간 20분",에어프랑스,10:50,09:00,"경유 1, 29시간 10분",성인/모든 결제수단,"1,392,800"
LOT폴란드항공,10:25,09:30,"경유 1, 16시간 05분",LOT폴란드항공,08:15,22:40,"경유 2, 21시간 25분",성인/모든 결제수단,"1,392,900"
"루프트한자, LOT폴란드항공",22:10,09:30,"경유 1, 28시간 20분","루프트한자, LOT폴란드항공",08:15,22:40,"경유 2, 21시간 25분",성인/모든 결제수단,"1,393,500"
에미레이트항공,22:20,17:00,"경유 1, 35시간 40분",에미레이트항공,23:55,13:15,"경유 1, 20시간 20분",성인/KB국민카드(이용실적 충족시),"1,397,800"
LOT폴란드항공,10:25,09:30,"경유 1, 16시간 05분",LOT폴란드항공,08:15,09:40,"경유 2, 32시간 25분",성인/모든 결제수단,"1,399,800"
KLM네덜란드항공,19:20,16:40,"경유 1, 14시간 20분",에어프랑스,10:50,11:25,"경유 1, 31시간 35분",성인/모든 결제수단,"1,400,600"
터키항공,18:45,09:20,"경유 1, 31시간 35분",터키항공,10:30,21:00,"경유 1, 17시간 30분",성인/KB국민카드(이용실적 충족시),"1,401,300"
루프트한자,08:15,09:55,"경유 1, 18시간 40분",스위스항공,09:55,20:10,"경유 1, 17시간 15분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,403,500"
에어프랑스,07:05,08:40,"경유 1, 18시간 35분",에어프랑스,10:50,19:15,"경유 1, 39시간 25분",성인/모든 결제수단,"1,405,000"
LOT폴란드항공,10:25,09:30,"경유 1, 16시간 05분",LOT폴란드항공,11:20,08:15,"경유 1, 27시간 55분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,406,200"
"루프트한자, 아시아나항공",09:15,09:55,"경유 1, 17시간 40분","루프트한자, 아시아나항공",08:20,19:00,"경유 1, 17시간 40분",성인/모든 결제수단,"1,406,900"
에어프랑스,07:05,08:40,"경유 1, 18시간 35분",KLM네덜란드항공,23:05,09:35,"경유 1, 17시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,407,700"
KLM네덜란드항공,19:20,08:40,"경유 2, 30시간 20분",에어프랑스,10:50,17:50,"경유 1, 38시간 00분",성인/모든 결제수단,"1,408,000"
"LOT폴란드항공, 루프트한자",19:50,09:30,"경유 2, 30시간 40분","LOT폴란드항공, 루프트한자",08:15,20:35,"경유 1, 19시간 20분",성인/모든 결제수단,"1,409,100"
KLM네덜란드항공,17:55,08:40,"경유 2, 31시간 45분",KLM네덜란드항공,23:05,09:35,"경유 1, 17시간 30분",성인/모든 결제수단,"1,409,700"
"루프트한자, 아시아나항공",08:15,09:55,"경유 1, 18시간 40분","루프트한자, 아시아나항공",21:10,17:30,"경유 1, 27시간 20분",성인/모든 결제수단,"1,411,600"
루프트한자,09:15,09:55,"경유 1, 17시간 40분",루프트한자,12:25,18:40,"직항, 13시간 15분",성인/모든 결제수단,"1,412,293"
터키항공,18:45,09:20,"경유 1, 31시간 35분",터키항공,10:25,13:40,"경유 1, 34시간 15분",성인/현대 M2/M3 Edition2(이용실적 충족시),"1,413,800"
"루프트한자, 에티하드항공",08:00,22:40,"경유 2, 31시간 40분",중국남방항공,16:45,06:10,"경유 1, 20시간 25분",성인/모든 결제수단,"1,417,973"
루프트한자,09:15,09:55,"경유 1, 17시간 40분",스위스항공,09:55,19:05,"경유 1, 16시간 10분",성인/모든 결제수단,"1,420,246"
에미레이트항공,22:20,17:00,"경유 1, 35시간 40분",에미레이트항공,23:55,20:05,"경유 1, 27시간 10분",성인/삼성카드,"1,420,300"
중국동방항공,14:30,20:40,"경유 2, 23시간 10분",중국동방항공,16:35,06:05,"경유 2, 20시간 30분",성인/모든 결제수단,"1,421,100"
터키항공,15:05,09:20,"경유 1, 35시간 15분",터키항공,10:25,13:40,"경유 1, 34시간 15분",성인/모든 결제수단,"1,421,200"
"루프트한자, LOT폴란드항공",22:10,09:30,"경유 1, 28시간 20분","루프트한자, LOT폴란드항공",11:20,09:40,"경유 1, 29시간 20분",성인/모든 결제수단,"1,428,000"
중국동방항공,14:30,20:40,"경유 2, 23시간 10분",중국동방항공,08:30,06:05,"경유 2, 28시간 35분",성인/모든 결제수단,"1,429,900"
LOT폴란드항공,07:20,06:20,"경유 1, 16시간 00분",LOT폴란드항공,08:15,08:15,"경유 2, 31시간 00분",성인/모든 결제수단,"1,430,400"
에어프랑스,19:55,08:40,"경유 1, 29시간 45분",KLM네덜란드항공,11:50,21:45,"경유 1, 16시간 55분",성인/KB국민카드(이용실적 충족시),"1,434,600"
KLM네덜란드항공,19:20,16:40,"경유 1, 14시간 20분",KLM네덜란드항공,10:50,13:35,"경유 2, 33시간 45분",성인/모든 결제수단,"1,435,800"
루프트한자,13:15,09:55,"경유 1, 13시간 40분",스위스항공,09:55,20:10,"경유 1, 17시간 15분",성인/모든 결제수단,"1,435,941"
루프트한자,12:15,09:55,"경유 1, 14시간 40분",루프트한자,12:25,18:40,"직항, 13시간 15분",성인/모든 결제수단,"1,436,665"
에어프랑스,07:05,16:25,"경유 2, 26시간 20분",에어프랑스,10:50,22:05,"경유 1, 18시간 15분",성인/모든 결제수단,"1,437,600"
중국동방항공,14:30,11:00,"경유 2, 37시간 30분",중국동방항공,16:35,06:05,"경유 2, 20시간 30분",성인/모든 결제수단,"1,438,400"
"KLM네덜란드항공, 에어프랑스",19:20,08:40,"경유 2, 30시간 20분","KLM네덜란드항공, 에어프랑스",10:50,17:50,"경유 1, 38시간 00분",성인/모든 결제수단,"1,438,600"
"KLM네덜란드항공, 에어프랑스",19:20,08:40,"경유 2, 30시간 20분","KLM네덜란드항공, 에어프랑스",23:05,09:35,"경유 1, 17시간 30분",성인/모든 결제수단,"1,440,300"
