0,1,2
에어부산,"11:20KIX
13:15ICN
직항, 01시간 55분","성인/모든 결제수단
왕복 1,960,500원~"
진에어,"07:40ICN
09:30KIX
직항, 01시간 50분","성인/모든 결제수단
왕복 1,967,700원~"
대한항공,"15:25KIX
17:20ICN
직항, 01시간 55분","성인/모든 결제수단
왕복 2,217,300원~"
티웨이항공,"08:00ICN
09:50KIX
직항, 01시간 50분","성인/모든 결제수단
왕복 2,219,700원~"
에어부산,"13:10KIX
15:00ICN
직항, 01시간 50분","성인/모든 결제수단
왕복 2,220,600원~"
아시아나항공,"08:00ICN
09:50KIX
직항, 01시간 50분","성인/모든 결제수단
왕복 2,221,300원~"
에어부산,"10:40KIX
12:35ICN
직항, 01시간 55분","성인/모든 결제수단
왕복 2,237,100원~"
에어부산,"19:20ICN
21:05KIX
직항, 01시간 45분","성인/모든 결제수단
왕복 2,237,100원~"
제주항공,"11:20KIX
13:15ICN
직항, 01시간 55분","성인/모든 결제수단
왕복 2,241,700원~"
진에어,"07:10ICN
09:00KIX
직항, 01시간 50분","성인/모든 결제수단
왕복 2,242,400원~"
진에어,"11:10KIX
13:00ICN
직항, 01시간 50분","성인/모든 결제수단
왕복 2,242,400원~"
티웨이항공,"15:20ICN
17:10KIX
직항, 01시간 50분","성인/모든 결제수단
왕복 2,251,000원~"
에어서울,"18:10KIX
19:55ICN
직항, 01시간 45분","성인/모든 결제수단
왕복 2,254,100원~"
진에어,"07:55ICN
09:40KIX
직항, 01시간 45분","성인/모든 결제수단
왕복 2,255,200원~"
에어서울,"11:20KIX
13:15ICN
직항, 01시간 55분","성인/모든 결제수단
왕복 2,261,400원~"
에어부산,"14:05ICN
15:50KIX
직항, 01시간 45분","성인/모든 결제수단
왕복 2,269,800원~"
에어부산,"11:20KIX
13:15ICN
직항, 01시간 55분","성인/모든 결제수단
왕복 2,329,800원~"
제주항공,"13:35ICN
15:20KIX
직항, 01시간 45분","성인/모든 결제수단
왕복 2,373,000원~"
티웨이항공,"16:15KIX
18:05ICN
직항, 01시간 50분","성인/모든 결제수단
왕복 2,878,500원~"
진에어,"13:35ICN
15:20KIX
직항, 01시간 45분","성인/모든 결제수단
왕복 3,337,600원~"
